pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,datetime,aqi_pm25,hour,day,month,lag_1,lag_3,lag_6,roll_mean_6,roll_mean_12,target_h1,target_h2,target_h3
27.8,38.0,271.0,21.7,8.7,53.0,2026-01-15 04:00:00,27.8,4,15,1,26.4,28.1,32.2,28.383333333333336,27.950000000000003,49.4,26.8,27.6
31.9,41.4,419.0,18.9,7.9,53.0,2026-01-15 05:00:00,31.9,5,15,1,27.8,26.1,31.7,28.416666666666668,28.974999999999998,48.9,25.9,33.9
36.2,45.5,1247.0,25.3,9.9,39.0,2026-01-15 06:00:00,36.2,6,15,1,31.9,26.4,30.2,29.416666666666668,30.14166666666667,54.7,25.3,35.6
45.8,52.6,2394.0,34.1,12.7,20.0,2026-01-15 07:00:00,45.8,7,15,1,36.2,27.8,28.1,32.36666666666667,31.583333333333332,63.3,28.9,42.5
62.4,68.0,3028.0,40.7,15.6,13.0,2026-01-15 08:00:00,62.4,8,15,1,45.8,31.9,26.1,38.416666666666664,34.225,76.8,37.6,56.2
67.8,72.6,2656.0,44.3,18.5,29.0,2026-01-15 09:00:00,67.8,9,15,1,62.4,36.2,26.4,45.31666666666666,37.21666666666667,74.0,41.6,56.2
64.7,69.4,1772.0,45.6,21.4,57.0,2026-01-15 10:00:00,64.7,10,15,1,67.8,45.8,27.8,51.46666666666667,39.925000000000004,66.6,33.3,44.0
41.2,47.7,1030.0,42.9,23.9,82.0,2026-01-15 11:00:00,41.2,11,15,1,64.7,62.4,31.9,53.01666666666667,40.71666666666667,37.8,30.7,33.5
26.0,34.7,666.0,32.6,26.0,102.0,2026-01-15 12:00:00,26.0,12,15,1,41.2,67.8,36.2,51.31666666666666,40.36666666666667,24.6,29.9,32.8
21.1,28.3,444.0,18.2,27.5,120.0,2026-01-15 13:00:00,21.1,13,15,1,26.0,64.7,45.8,47.20000000000001,39.78333333333334,21.7,29.6,31.3
18.7,24.9,309.0,8.0,27.9,130.0,2026-01-15 14:00:00,18.7,14,15,1,21.1,41.2,62.4,39.916666666666664,39.166666666666664,19.5,29.4,29.5
17.3,23.5,218.0,3.9,26.2,130.0,2026-01-15 15:00:00,17.3,15,15,1,18.7,26.0,67.8,31.5,38.40833333333334,18.0,28.8,27.9
16.0,22.6,215.0,3.9,23.2,121.0,2026-01-15 16:00:00,16.0,16,15,1,17.3,21.1,64.7,23.383333333333336,37.425000000000004,16.6,27.6,26.7
12.3,17.1,377.0,10.0,18.5,104.0,2026-01-15 17:00:00,12.3,17,15,1,16.0,18.7,41.2,18.566666666666666,35.791666666666664,14.9,26.6,30.2
15.5,19.8,807.0,28.3,18.6,78.0,2026-01-15 18:00:00,15.5,18,15,1,12.3,17.3,26.0,16.816666666666666,34.06666666666666,17.1,24.9,28.5
25.4,29.5,1403.0,53.4,18.8,43.0,2026-01-15 19:00:00,25.4,19,15,1,15.5,16.0,21.1,17.533333333333335,32.36666666666667,23.1,26.0,27.8
32.0,36.3,1938.0,72.3,20.1,16.0,2026-01-15 20:00:00,32.0,20,15,1,25.4,12.3,18.7,19.75,29.833333333333332,27.1,26.8,27.5
39.3,44.7,2381.0,78.6,23.5,7.0,2026-01-15 21:00:00,39.3,21,15,1,32.0,15.5,17.3,23.416666666666668,27.458333333333332,29.7,27.4,29.5
46.8,53.1,2762.0,78.5,27.8,6.0,2026-01-15 22:00:00,46.8,22,15,1,39.3,25.4,16.0,28.549999999999997,25.966666666666665,31.7,27.8,32.4
52.3,59.3,2953.0,77.6,30.7,6.0,2026-01-15 23:00:00,52.3,23,15,1,46.8,32.0,12.3,35.21666666666667,26.891666666666666,32.9,28.2,35.3
55.3,62.9,2863.0,77.5,30.8,5.0,2026-01-16 00:00:00,55.3,0,16,1,52.3,39.3,15.5,41.85,29.333333333333332,33.1,28.1,38.8
55.5,63.6,2583.0,76.7,29.3,5.0,2026-01-16 01:00:00,55.5,1,16,1,55.3,46.8,25.4,46.86666666666667,32.199999999999996,31.2,28.1,41.8
55.1,63.6,2247.0,75.6,27.7,6.0,2026-01-16 02:00:00,55.1,2,16,1,55.5,52.3,32.0,50.71666666666667,35.23333333333333,29.5,28.1,43.1
53.0,61.7,1795.0,74.6,26.0,8.0,2026-01-16 03:00:00,53.0,3,16,1,55.1,55.3,39.3,53.0,38.20833333333333,28.4,27.9,43.4
49.4,58.8,1287.0,73.4,24.2,12.0,2026-01-16 04:00:00,49.4,4,16,1,53.0,55.5,46.8,53.43333333333334,40.99166666666667,26.8,27.6,42.0
48.9,59.8,1046.0,56.2,16.4,26.0,2026-01-16 05:00:00,48.9,5,16,1,49.4,55.1,52.3,52.86666666666667,44.041666666666664,25.9,33.9,44.0
54.7,66.1,1353.0,57.1,18.3,19.0,2026-01-16 06:00:00,54.7,6,16,1,48.9,53.0,55.3,52.76666666666667,47.30833333333334,25.3,35.6,44.0
63.3,73.6,1927.0,58.1,20.9,11.0,2026-01-16 07:00:00,63.3,7,16,1,54.7,49.4,55.5,54.06666666666666,50.46666666666667,28.9,42.5,47.3
76.8,85.4,2240.0,56.6,23.7,13.0,2026-01-16 08:00:00,76.8,8,16,1,63.3,48.9,55.1,57.68333333333333,54.20000000000001,37.6,56.2,58.4
74.0,81.5,2019.0,51.2,27.0,33.0,2026-01-16 09:00:00,74.0,9,16,1,76.8,54.7,53.0,61.18333333333333,57.09166666666666,41.6,56.2,57.6
66.6,74.5,1538.0,43.3,30.5,62.0,2026-01-16 10:00:00,66.6,10,16,1,74.0,63.3,49.4,64.05,58.74166666666667,33.3,44.0,47.6
37.8,53.9,1092.0,34.7,31.7,87.0,2026-01-16 11:00:00,37.8,11,16,1,66.6,76.8,48.9,62.199999999999996,57.53333333333333,30.7,33.5,40.0
24.6,38.5,757.0,24.6,28.9,103.0,2026-01-16 12:00:00,24.6,12,16,1,37.8,74.0,54.7,57.18333333333333,54.974999999999994,29.9,32.8,39.6
21.7,32.9,456.0,13.8,23.9,114.0,2026-01-16 13:00:00,21.7,13,16,1,24.6,66.6,63.3,50.25,52.15833333333333,29.6,31.3,39.1
19.5,28.5,259.0,6.6,20.1,119.0,2026-01-16 14:00:00,19.5,14,16,1,21.7,37.8,76.8,40.699999999999996,49.19166666666666,29.4,29.5,38.1
18.0,25.8,182.0,3.7,19.0,118.0,2026-01-16 15:00:00,18.0,15,16,1,19.5,24.6,74.0,31.366666666666664,46.275,28.8,27.9,37.1
16.6,24.0,208.0,4.4,19.1,110.0,2026-01-16 16:00:00,16.6,16,16,1,18.0,21.7,66.6,23.03333333333333,43.541666666666664,27.6,26.7,37.0
14.9,22.7,352.0,9.8,17.2,94.0,2026-01-16 17:00:00,14.9,17,16,1,16.6,19.5,37.8,19.216666666666665,40.708333333333336,26.6,30.2,34.2
17.1,24.2,729.0,23.5,16.9,75.0,2026-01-16 18:00:00,17.1,18,16,1,14.9,18.0,24.6,17.966666666666665,37.575,24.9,28.5,35.5
23.1,29.9,1225.0,42.4,16.4,48.0,2026-01-16 19:00:00,23.1,19,16,1,17.1,16.6,21.7,18.200000000000003,34.225,26.0,27.8,37.4
27.1,34.3,1508.0,56.1,16.0,28.0,2026-01-16 20:00:00,27.1,20,16,1,23.1,14.9,19.5,19.46666666666667,30.083333333333332,26.8,27.5,37.0
29.7,37.8,1386.0,60.4,15.9,22.0,2026-01-16 21:00:00,29.7,21,16,1,27.1,17.1,18.0,21.416666666666668,26.391666666666666,27.4,29.5,36.9
31.7,41.3,1051.0,59.5,15.8,22.0,2026-01-16 22:00:00,31.7,22,16,1,29.7,23.1,16.6,23.933333333333334,23.483333333333334,27.8,32.4,36.9
32.9,44.4,754.0,55.7,15.2,26.0,2026-01-16 23:00:00,32.9,23,16,1,31.7,27.1,14.9,26.933333333333334,23.075,28.2,35.3,36.0
33.1,46.2,577.0,48.5,13.5,32.0,2026-01-17 00:00:00,33.1,0,17,1,32.9,29.7,17.1,29.599999999999998,23.78333333333333,28.1,38.8,34.5
31.2,44.7,437.0,38.4,11.3,42.0,2026-01-17 01:00:00,31.2,1,17,1,33.1,31.7,23.1,30.950000000000003,24.575000000000003,28.1,41.8,33.1
29.5,44.1,333.0,29.5,9.5,50.0,2026-01-17 02:00:00,29.5,2,17,1,31.2,32.9,27.1,31.350000000000005,25.408333333333335,28.1,43.1,31.0
28.4,45.5,252.0,21.7,8.5,58.0,2026-01-17 03:00:00,28.4,3,17,1,29.5,33.1,29.7,31.13333333333333,26.275000000000002,27.9,43.4,29.0
26.8,44.4,207.0,15.1,8.0,65.0,2026-01-17 04:00:00,26.8,4,17,1,28.4,31.2,31.7,30.316666666666666,27.125,27.6,42.0,27.6
25.9,42.4,239.0,14.9,8.4,64.0,2026-01-17 05:00:00,25.9,5,17,1,26.8,29.5,32.9,29.150000000000002,28.041666666666668,33.9,44.0,28.6
25.3,41.6,427.0,25.7,9.4,51.0,2026-01-17 06:00:00,25.3,6,17,1,25.9,28.4,33.1,27.849999999999998,28.724999999999998,35.6,44.0,29.2
28.9,45.6,691.0,40.1,10.9,35.0,2026-01-17 07:00:00,28.9,7,17,1,25.3,26.8,31.2,27.466666666666665,29.208333333333332,42.5,47.3,33.3
37.6,53.8,836.0,46.9,12.7,30.0,2026-01-17 08:00:00,37.6,8,17,1,28.9,25.9,29.5,28.816666666666663,30.083333333333332,56.2,58.4,44.7
41.6,54.1,740.0,38.7,15.4,49.0,2026-01-17 09:00:00,41.6,9,17,1,37.6,25.3,28.4,31.01666666666667,31.075000000000003,56.2,57.6,45.2
33.3,55.4,525.0,23.0,18.5,80.0,2026-01-17 10:00:00,33.3,10,17,1,41.6,28.9,26.8,32.1,31.208333333333332,44.0,47.6,38.3
30.7,80.6,352.0,10.6,20.2,105.0,2026-01-17 11:00:00,30.7,11,17,1,33.3,37.6,25.9,32.9,31.025000000000002,33.5,40.0,29.3
29.9,82.2,284.0,6.0,19.4,116.0,2026-01-17 12:00:00,29.9,12,17,1,30.7,41.6,25.3,33.666666666666664,30.758333333333336,32.8,39.6,31.9
29.6,80.1,258.0,4.7,17.2,121.0,2026-01-17 13:00:00,29.6,13,17,1,29.9,33.3,28.9,33.78333333333334,30.625,31.3,39.1,33.8
29.4,80.3,253.0,4.6,15.5,122.0,2026-01-17 14:00:00,29.4,14,17,1,29.6,30.7,37.6,32.416666666666664,30.616666666666664,29.5,38.1,33.2
28.8,79.9,233.0,4.3,15.1,119.0,2026-01-17 15:00:00,28.8,15,17,1,29.4,29.9,41.6,30.28333333333333,30.650000000000002,27.9,37.1,31.7
27.6,77.1,234.0,5.1,15.2,113.0,2026-01-17 16:00:00,27.6,16,17,1,28.8,29.6,33.3,29.333333333333332,30.716666666666665,26.7,37.0,30.3
26.6,73.1,336.0,9.6,17.7,104.0,2026-01-17 17:00:00,26.6,17,17,1,27.6,29.4,30.7,28.649999999999995,30.775000000000002,30.2,34.2,25.3
24.9,59.0,636.0,18.6,17.1,89.0,2026-01-17 18:00:00,24.9,18,17,1,26.6,28.8,29.9,27.816666666666666,30.741666666666664,28.5,35.5,26.7
26.0,48.5,1037.0,31.0,16.4,68.0,2026-01-17 19:00:00,26.0,19,17,1,24.9,27.6,29.6,27.216666666666665,30.5,27.8,37.4,31.1
26.8,44.1,1333.0,40.9,15.8,52.0,2026-01-17 20:00:00,26.8,20,17,1,26.0,26.6,29.4,26.783333333333335,29.599999999999998,27.5,37.0,33.9
27.4,41.1,1417.0,45.9,15.7,44.0,2026-01-17 21:00:00,27.4,21,17,1,26.8,24.9,28.8,26.55,28.416666666666668,29.5,36.9,36.1
27.8,39.3,1396.0,48.3,15.7,40.0,2026-01-17 22:00:00,27.8,22,17,1,27.4,26.0,27.6,26.583333333333332,27.958333333333332,32.4,36.9,38.1
28.2,38.2,1381.0,48.8,15.5,38.0,2026-01-17 23:00:00,28.2,23,17,1,27.8,26.8,26.6,26.849999999999998,27.75,35.3,36.0,37.0
28.1,37.6,1443.0,47.1,14.6,38.0,2026-01-18 00:00:00,28.1,0,18,1,28.2,27.4,24.9,27.383333333333336,27.599999999999998,38.8,34.5,33.6
28.1,38.1,1512.0,43.5,13.3,39.0,2026-01-18 01:00:00,28.1,1,18,1,28.1,27.8,26.0,27.733333333333334,27.474999999999998,41.8,33.1,30.4
28.1,38.9,1488.0,39.8,12.4,40.0,2026-01-18 02:00:00,28.1,2,18,1,28.1,28.2,26.8,27.95,27.366666666666664,43.1,31.0,28.0
27.9,39.1,1252.0,35.9,12.1,39.0,2026-01-18 03:00:00,27.9,3,18,1,28.1,28.1,27.4,28.03333333333333,27.291666666666668,43.4,29.0,26.3
27.6,38.8,922.0,31.9,12.2,36.0,2026-01-18 04:00:00,27.6,4,18,1,27.9,28.1,27.8,28.0,27.291666666666668,42.0,27.6,24.6
33.9,47.0,754.0,35.8,13.1,23.0,2026-01-18 05:00:00,33.9,5,18,1,27.6,28.1,28.2,28.95,27.900000000000002,44.0,28.6,25.1
35.6,49.1,925.0,37.9,13.0,15.0,2026-01-18 06:00:00,35.6,6,18,1,33.9,27.9,28.1,30.2,28.791666666666668,44.0,29.2,25.4
42.5,56.0,1258.0,40.4,13.2,5.0,2026-01-18 07:00:00,42.5,7,18,1,35.6,27.6,28.1,32.6,30.166666666666668,47.3,33.3,28.5
56.2,72.4,1473.0,39.9,16.0,7.0,2026-01-18 08:00:00,56.2,8,18,1,42.5,33.9,28.1,37.28333333333334,32.61666666666667,58.4,44.7,36.7
56.2,70.8,1449.0,33.6,24.5,33.0,2026-01-18 09:00:00,56.2,9,18,1,56.2,35.6,27.9,42.0,35.016666666666666,57.6,45.2,38.5
44.0,68.7,1309.0,24.2,35.6,72.0,2026-01-18 10:00:00,44.0,10,18,1,56.2,42.5,27.6,44.73333333333334,36.36666666666667,47.6,38.3,30.0
33.5,69.6,1138.0,16.4,42.7,104.0,2026-01-18 11:00:00,33.5,11,18,1,44.0,56.2,33.9,44.666666666666664,36.80833333333333,40.0,29.3,24.3
32.8,77.1,937.0,11.8,42.0,122.0,2026-01-18 12:00:00,32.8,12,18,1,33.5,56.2,35.6,44.199999999999996,37.2,39.6,31.9,24.5
31.3,72.4,707.0,8.9,37.3,133.0,2026-01-18 13:00:00,31.3,13,18,1,32.8,44.0,42.5,42.333333333333336,37.46666666666666,39.1,33.8,26.6
29.5,67.5,535.0,7.4,33.3,139.0,2026-01-18 14:00:00,29.5,14,18,1,31.3,33.5,56.2,37.88333333333333,37.583333333333336,38.1,33.2,27.0
27.9,61.0,446.0,7.0,32.4,143.0,2026-01-18 15:00:00,27.9,15,18,1,29.5,32.8,56.2,33.166666666666664,37.583333333333336,37.1,31.7,26.6
26.7,55.5,415.0,8.0,32.2,143.0,2026-01-18 16:00:00,26.7,16,18,1,27.9,31.3,44.0,30.28333333333333,37.50833333333333,37.0,30.3,26.1
30.2,61.7,462.0,11.4,31.2,134.0,2026-01-18 17:00:00,30.2,17,18,1,26.7,29.5,33.5,29.733333333333334,37.199999999999996,34.2,25.3,27.0
28.5,48.4,605.0,19.5,27.7,112.0,2026-01-18 18:00:00,28.5,18,18,1,30.2,27.9,32.8,29.016666666666666,36.608333333333334,35.5,26.7,27.8
27.8,43.0,825.0,30.7,22.9,82.0,2026-01-18 19:00:00,27.8,19,18,1,28.5,26.7,31.3,28.433333333333337,35.38333333333333,37.4,31.1,31.1
27.5,44.1,1083.0,39.8,19.1,58.0,2026-01-18 20:00:00,27.5,20,18,1,27.8,30.2,29.5,28.100000000000005,32.99166666666667,37.0,33.9,32.9
29.5,49.5,1427.0,44.7,17.4,45.0,2026-01-18 21:00:00,29.5,21,18,1,27.5,28.5,27.9,28.366666666666664,30.766666666666666,36.9,36.1,35.2
32.4,56.2,1809.0,47.4,16.8,38.0,2026-01-18 22:00:00,32.4,22,18,1,29.5,27.8,26.7,29.316666666666666,29.799999999999997,36.9,38.1,37.5
35.3,63.8,2047.0,49.2,16.3,33.0,2026-01-18 23:00:00,35.3,23,18,1,32.4,27.5,30.2,30.166666666666668,29.95,36.0,37.0,37.8
38.8,74.0,2052.0,50.4,15.7,29.0,2026-01-19 00:00:00,38.8,0,19,1,35.3,29.5,28.5,31.88333333333333,30.45,34.5,33.6,37.0
41.8,84.5,1914.0,50.6,15.3,27.0,2026-01-19 01:00:00,41.8,1,19,1,38.8,32.4,27.8,34.21666666666667,31.325000000000003,33.1,30.4,35.5
43.1,90.6,1717.0,49.5,14.9,25.0,2026-01-19 02:00:00,43.1,2,19,1,41.8,35.3,27.5,36.81666666666667,32.458333333333336,31.0,28.0,33.9
43.4,92.2,1402.0,46.0,14.5,24.0,2026-01-19 03:00:00,43.4,3,19,1,43.1,38.8,29.5,39.13333333333333,33.75,29.0,26.3,32.2
42.0,88.5,1028.0,41.3,14.1,23.0,2026-01-19 04:00:00,42.0,4,19,1,43.4,41.8,32.4,40.733333333333334,35.025,27.6,24.6,31.9
44.0,104.5,858.0,36.8,16.2,30.0,2026-01-19 05:00:00,44.0,5,19,1,42.0,43.1,35.3,42.18333333333333,36.175000000000004,28.6,25.1,34.1
44.0,95.0,1109.0,40.7,16.3,21.0,2026-01-19 06:00:00,44.0,6,19,1,44.0,43.4,38.8,43.050000000000004,37.46666666666667,29.2,25.4,35.5
47.3,89.9,1565.0,45.6,16.7,9.0,2026-01-19 07:00:00,47.3,7,19,1,44.0,42.0,41.8,43.96666666666667,39.09166666666666,33.3,28.5,46.0
58.4,97.3,1840.0,46.4,18.5,9.0,2026-01-19 08:00:00,58.4,8,19,1,47.3,44.0,43.1,46.51666666666667,41.666666666666664,44.7,36.7,56.9
57.6,95.2,1739.0,39.3,23.4,29.0,2026-01-19 09:00:00,57.6,9,19,1,58.4,44.0,43.4,48.88333333333333,44.00833333333333,45.2,38.5,50.2
47.6,109.4,1456.0,28.0,29.6,60.0,2026-01-19 10:00:00,47.6,10,19,1,57.6,47.3,42.0,49.81666666666666,45.275,38.3,30.0,27.9
40.0,114.6,1189.0,18.4,33.2,88.0,2026-01-19 11:00:00,40.0,11,19,1,47.6,58.4,44.0,49.15,45.666666666666664,29.3,24.3,22.8
39.6,105.5,998.0,12.4,31.5,109.0,2026-01-19 12:00:00,39.6,12,19,1,40.0,57.6,44.0,48.416666666666664,45.73333333333333,31.9,24.5,21.7
39.1,95.0,824.0,8.2,27.2,127.0,2026-01-19 13:00:00,39.1,13,19,1,39.6,47.6,47.3,47.050000000000004,45.50833333333333,33.8,26.6,20.8
38.1,89.6,683.0,5.8,23.9,138.0,2026-01-19 14:00:00,38.1,14,19,1,39.1,40.0,58.4,43.666666666666664,45.09166666666667,33.2,27.0,20.5
37.1,86.1,549.0,4.7,23.5,142.0,2026-01-19 15:00:00,37.1,15,19,1,38.1,39.6,57.6,40.25,44.56666666666666,31.7,26.6,18.1
37.0,85.0,449.0,5.6,24.2,139.0,2026-01-19 16:00:00,37.0,16,19,1,37.1,39.1,47.6,38.48333333333333,44.15,30.3,26.1,17.3
34.2,75.9,481.0,9.9,25.0,129.0,2026-01-19 17:00:00,34.2,17,19,1,37.0,38.1,40.0,37.516666666666666,43.333333333333336,25.3,27.0,19.2
35.5,70.5,773.0,20.8,23.0,103.0,2026-01-19 18:00:00,35.5,18,19,1,34.2,37.1,39.6,36.833333333333336,42.625,26.7,27.8,21.7
37.4,70.3,1198.0,35.7,20.2,67.0,2026-01-19 19:00:00,37.4,19,19,1,35.5,37.0,39.1,36.550000000000004,41.800000000000004,31.1,31.1,28.0
37.0,70.1,1467.0,46.4,17.9,40.0,2026-01-19 20:00:00,37.0,20,19,1,37.4,34.2,38.1,36.36666666666667,40.016666666666666,33.9,32.9,30.9
36.9,69.4,1414.0,49.2,16.8,31.0,2026-01-19 21:00:00,36.9,21,19,1,37.0,35.5,37.1,36.333333333333336,38.291666666666664,36.1,35.2,31.5
36.9,68.2,1206.0,47.8,16.2,30.0,2026-01-19 22:00:00,36.9,22,19,1,36.9,37.4,37.0,36.31666666666667,37.4,38.1,37.5,28.2
36.0,66.1,1057.0,44.8,15.3,32.0,2026-01-19 23:00:00,36.0,23,19,1,36.9,37.0,34.2,36.61666666666667,37.06666666666667,37.0,37.8,25.4
34.5,63.8,1080.0,40.2,13.7,35.0,2026-01-20 00:00:00,34.5,0,20,1,36.0,36.9,35.5,36.449999999999996,36.641666666666666,33.6,37.0,23.5
33.1,61.2,1162.0,34.0,11.8,39.0,2026-01-20 01:00:00,33.1,1,20,1,34.5,36.9,37.4,35.73333333333333,36.14166666666667,30.4,35.5,21.3
31.0,57.6,1180.0,28.4,10.4,43.0,2026-01-20 02:00:00,31.0,2,20,1,33.1,36.0,37.0,34.73333333333333,35.550000000000004,28.0,33.9,19.8
29.0,54.9,1011.0,23.2,9.7,45.0,2026-01-20 03:00:00,29.0,3,20,1,31.0,34.5,36.9,33.416666666666664,34.875,26.3,32.2,18.5
27.6,53.6,779.0,18.6,9.5,46.0,2026-01-20 04:00:00,27.6,4,20,1,29.0,33.1,36.9,31.86666666666667,34.09166666666666,24.6,31.9,18.3
28.6,58.0,731.0,19.6,10.4,43.0,2026-01-20 05:00:00,28.6,5,20,1,27.6,31.0,36.0,30.633333333333336,33.625,25.1,34.1,20.1
29.2,56.3,1099.0,27.5,11.8,31.0,2026-01-20 06:00:00,29.2,6,20,1,28.6,29.0,34.5,29.75,33.1,25.4,35.5,27.5
33.3,57.6,1652.0,38.0,14.0,14.0,2026-01-20 07:00:00,33.3,7,20,1,29.2,27.6,33.1,29.78333333333333,32.75833333333333,28.5,46.0,37.3
44.7,66.1,1943.0,42.7,16.9,11.0,2026-01-20 08:00:00,44.7,8,20,1,33.3,28.6,31.0,32.06666666666666,33.4,36.7,56.9,47.3
45.2,68.7,1705.0,36.0,21.5,31.0,2026-01-20 09:00:00,45.2,9,20,1,44.7,29.2,29.0,34.766666666666666,34.09166666666666,38.5,50.2,53.7
38.3,74.7,1205.0,23.5,26.7,64.0,2026-01-20 10:00:00,38.3,10,20,1,45.2,33.3,27.6,36.550000000000004,34.208333333333336,30.0,27.9,52.7
29.3,74.3,796.0,13.4,30.0,92.0,2026-01-20 11:00:00,29.3,11,20,1,38.3,44.7,28.6,36.666666666666664,33.65,24.3,22.8,47.7
31.9,76.4,614.0,8.9,29.6,110.0,2026-01-20 12:00:00,31.9,12,20,1,29.3,45.2,29.2,37.11666666666667,33.43333333333333,24.5,21.7,41.2
33.8,75.9,522.0,6.8,27.1,124.0,2026-01-20 13:00:00,33.8,13,20,1,31.9,38.3,33.3,37.199999999999996,33.49166666666667,26.6,20.8,36.4
33.2,71.5,463.0,6.0,24.9,131.0,2026-01-20 14:00:00,33.2,14,20,1,33.8,29.3,44.7,35.28333333333334,33.675,27.0,20.5,33.1
31.7,66.4,372.0,4.9,23.7,132.0,2026-01-20 15:00:00,31.7,15,20,1,33.2,31.9,45.2,33.03333333333333,33.9,26.6,18.1,32.2
30.3,62.4,314.0,5.1,22.8,127.0,2026-01-20 16:00:00,30.3,16,20,1,31.7,33.8,38.3,31.7,34.125,26.1,17.3,32.0
25.3,52.4,430.0,9.1,20.4,117.0,2026-01-20 17:00:00,25.3,17,20,1,30.3,33.2,29.3,31.033333333333335,33.85,27.0,19.2,32.6
26.7,49.7,841.0,22.2,19.6,94.0,2026-01-20 18:00:00,26.7,18,20,1,25.3,31.7,31.9,30.166666666666668,33.641666666666666,27.8,21.7,35.3
31.1,52.2,1426.0,40.3,18.4,61.0,2026-01-20 19:00:00,31.1,19,20,1,26.7,30.3,33.8,29.716666666666665,33.458333333333336,31.1,28.0,37.3
33.9,54.1,1958.0,54.4,17.6,36.0,2026-01-20 20:00:00,33.9,20,20,1,31.1,25.3,33.2,29.833333333333332,32.55833333333333,32.9,30.9,36.2
36.1,55.9,2442.0,61.4,17.7,24.0,2026-01-20 21:00:00,36.1,21,20,1,33.9,26.7,31.7,30.566666666666666,31.8,35.2,31.5,35.5
38.1,57.3,2873.0,64.4,18.2,18.0,2026-01-20 22:00:00,38.1,22,20,1,36.1,31.1,30.3,31.866666666666664,31.78333333333333,37.5,28.2,37.6
37.0,55.4,3009.0,63.1,18.0,17.0,2026-01-20 23:00:00,37.0,23,20,1,38.1,33.9,25.3,33.81666666666666,32.425000000000004,37.8,25.4,41.4
33.6,51.6,2648.0,55.6,16.2,22.0,2026-01-21 00:00:00,33.6,0,21,1,37.0,36.1,26.7,34.96666666666667,32.56666666666667,37.0,23.5,44.2
30.4,47.5,1992.0,43.8,13.7,31.0,2026-01-21 01:00:00,30.4,1,21,1,33.6,38.1,31.1,34.85,32.28333333333333,35.5,21.3,44.1
28.0,44.6,1401.0,33.9,11.7,38.0,2026-01-21 02:00:00,28.0,2,21,1,30.4,37.0,33.9,33.86666666666667,31.850000000000005,33.9,19.8,41.9
26.3,42.3,954.0,27.1,10.7,41.0,2026-01-21 03:00:00,26.3,3,21,1,28.0,33.6,36.1,32.233333333333334,31.400000000000002,32.2,18.5,38.8
24.6,39.6,573.0,22.2,10.2,42.0,2026-01-21 04:00:00,24.6,4,21,1,26.3,30.4,38.1,29.983333333333334,30.925,31.9,18.3,35.9
25.1,39.9,378.0,23.9,10.6,35.0,2026-01-21 05:00:00,25.1,5,21,1,24.6,28.0,37.0,28.0,30.908333333333335,34.1,20.1,33.5
25.4,39.5,512.0,30.4,11.2,26.0,2026-01-21 06:00:00,25.4,6,21,1,25.1,26.3,33.6,26.63333333333333,30.8,35.5,27.5,32.0
28.5,42.0,834.0,38.9,12.3,15.0,2026-01-21 07:00:00,28.5,7,21,1,25.4,24.6,30.4,26.316666666666663,30.583333333333332,46.0,37.3,32.7
36.7,49.2,1039.0,42.4,15.2,15.0,2026-01-21 08:00:00,36.7,8,21,1,28.5,25.1,28.0,27.766666666666666,30.816666666666666,56.9,47.3,34.9
38.5,49.9,983.0,36.2,21.9,36.0,2026-01-21 09:00:00,38.5,9,21,1,36.7,25.4,26.3,29.8,31.016666666666666,50.2,53.7,35.0
30.0,48.2,811.0,25.0,30.5,69.0,2026-01-21 10:00:00,30.0,10,21,1,38.5,28.5,24.6,30.700000000000003,30.34166666666667,27.9,52.7,29.0
24.3,44.8,653.0,15.7,36.0,98.0,2026-01-21 11:00:00,24.3,11,21,1,30.0,36.7,25.1,30.566666666666666,29.283333333333335,22.8,47.7,22.8
24.5,42.8,545.0,10.9,36.0,119.0,2026-01-21 12:00:00,24.5,12,21,1,24.3,38.5,25.4,30.41666666666667,28.525000000000002,21.7,41.2,17.2
26.6,42.8,452.0,8.1,33.0,135.0,2026-01-21 13:00:00,26.6,13,21,1,24.5,30.0,28.5,30.100000000000005,28.208333333333332,20.8,36.4,14.9
27.0,41.9,396.0,6.8,30.0,145.0,2026-01-21 14:00:00,27.0,14,21,1,26.6,24.3,36.7,28.483333333333334,28.125,20.5,33.1,15.3
26.6,41.1,374.0,5.9,28.1,146.0,2026-01-21 15:00:00,26.6,15,21,1,27.0,24.5,38.5,26.5,28.150000000000002,18.1,32.2,16.2
26.1,40.2,389.0,6.5,26.3,141.0,2026-01-21 16:00:00,26.1,16,21,1,26.6,26.6,30.0,25.849999999999998,28.275000000000002,17.3,32.0,16.9
27.0,45.1,473.0,10.8,25.7,123.0,2026-01-21 17:00:00,27.0,17,21,1,26.1,27.0,24.3,26.299999999999997,28.433333333333334,19.2,32.6,17.2
27.8,43.2,691.0,24.2,24.4,97.0,2026-01-21 18:00:00,27.8,18,21,1,27.0,26.6,24.5,26.849999999999998,28.633333333333336,21.7,35.3,18.8
31.1,45.1,977.0,42.8,22.6,60.0,2026-01-21 19:00:00,31.1,19,21,1,27.8,26.1,26.6,27.599999999999998,28.849999999999998,28.0,37.3,19.6
32.9,46.3,1165.0,57.2,21.1,31.0,2026-01-21 20:00:00,32.9,20,21,1,31.1,27.0,27.0,28.583333333333332,28.533333333333335,30.9,36.2,17.9
